item_id,y_clean,y_obs,contaminated,model,pi,dose,mix,seed
high_school_statistics/154,0.224019393324852,0.2773509919643402,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/155,0.5102603435516357,0.3967115879058838,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/156,0.3258889615535736,0.3437744677066803,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/157,0.08941726386547089,0.1631295084953308,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/158,0.35597944259643555,0.2852691411972046,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/159,0.18793664872646332,0.2657424807548523,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/160,0.5335704684257507,0.5083556771278381,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/161,0.15526670217514038,0.263500839471817,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/162,0.20229774713516235,0.14644406735897064,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/163,0.4774581789970398,0.3486323654651642,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/164,0.4220716059207916,0.3370935022830963,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/165,0.4771402180194855,0.41781508922576904,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/166,0.12360166758298874,0.13395826518535614,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/167,0.12627604603767395,0.21813812851905823,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/168,0.1868472546339035,0.18058612942695618,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/169,0.42902854084968567,0.2627048194408417,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/170,0.15911497175693512,0.22813144326210022,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/171,0.9557777643203735,0.8324431777000427,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/172,0.3460550904273987,0.28868985176086426,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/173,0.20861585438251495,0.2816990613937378,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/174,0.20474205911159515,0.20120562613010406,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/175,0.17619185149669647,0.25927793979644775,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/176,0.3767947554588318,0.2839590013027191,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/177,0.01842854917049408,0.07652154564857483,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/178,0.056513071060180664,0.09165497124195099,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/179,0.1553715467453003,0.27186304330825806,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/180,0.24610178172588348,0.2117176502943039,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/181,0.19184395670890808,0.2042464166879654,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/182,0.4076476991176605,0.25907275080680847,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/183,0.9329889416694641,0.7676233053207397,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/184,0.07473593205213547,0.13920369744300842,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/185,0.6441514492034912,0.47380998730659485,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/186,0.3223657011985779,0.30800577998161316,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/187,0.3466366231441498,0.2452116459608078,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/188,0.1472298502922058,0.24467980861663818,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/189,0.013911738060414791,0.032159268856048584,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/190,0.34935063123703003,0.41268208622932434,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/191,0.24520164728164673,0.2149573564529419,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/192,0.25323551893234253,0.2831520140171051,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/193,0.5046484470367432,0.3807927370071411,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/194,0.9798445701599121,0.9520372748374939,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/195,0.3951696455478668,0.43118882179260254,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/196,0.25950732827186584,0.27770817279815674,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/197,0.26879066228866577,0.23608221113681793,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/198,0.49160313606262207,0.37362274527549744,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/199,0.5383712649345398,0.33010947704315186,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/200,0.18692614138126373,0.2552240788936615,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/201,0.6703529357910156,0.506155252456665,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/202,0.5163602828979492,0.36471831798553467,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/203,0.398291677236557,0.29735615849494934,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/204,0.10734046995639801,0.13779425621032715,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/205,0.1895863562822342,0.2689046859741211,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/206,0.1911126673221588,0.33330127596855164,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/207,0.28656378388404846,0.29833728075027466,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/208,0.3381005525588989,0.25667762756347656,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/209,0.15099605917930603,0.26847919821739197,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/210,0.13602788746356964,0.18936726450920105,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/211,0.9777073860168457,0.948466420173645,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/212,0.15702219307422638,0.2919158637523651,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/213,0.30670857429504395,0.2580871880054474,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/214,0.8314298391342163,0.6239207983016968,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
high_school_statistics/215,0.7577658891677856,0.6756256818771362,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/0,0.7815428972244263,0.6755267977714539,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/1,0.9921011328697205,0.9810419082641602,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/2,0.3222339451313019,0.26993900537490845,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/3,0.354897677898407,0.25355762243270874,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/4,0.24928539991378784,0.28306570649147034,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/5,0.8543457388877869,0.7428498864173889,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/6,0.971367359161377,0.9467874765396118,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/7,0.08519044518470764,0.18183952569961548,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/8,0.8595642447471619,0.7837719917297363,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/9,0.6915217041969299,0.5062130689620972,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/10,0.8509654998779297,0.7499010562896729,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/11,0.33719077706336975,0.3669709265232086,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/12,0.24143198132514954,0.24659736454486847,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/13,0.4718230962753296,0.4544179141521454,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/14,0.7954087257385254,0.7618649005889893,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/15,0.12104691565036774,0.14338240027427673,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/16,0.2160922735929489,0.28314343094825745,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/17,0.5191035866737366,0.47211816906929016,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/18,0.06174270436167717,0.11293783783912659,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/19,0.27316540479660034,0.23530538380146027,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/20,0.3861817419528961,0.4350995421409607,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/21,0.16149654984474182,0.18220676481723785,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/22,0.136919304728508,0.21554698050022125,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/23,0.11687193810939789,0.115123450756073,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/24,0.4522068500518799,0.33362340927124023,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/25,0.5710765719413757,0.5865283608436584,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/26,0.011441119946539402,0.021991264075040817,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/27,0.6921773552894592,0.6559770703315735,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/28,0.25701457262039185,0.15898099541664124,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/29,0.23859761655330658,0.23773103952407837,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/30,0.6597813963890076,0.4498281180858612,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/31,0.8665545582771301,0.7369212508201599,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/32,0.21473820507526398,0.3293343782424927,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/33,0.2931840419769287,0.30222252011299133,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/34,0.40297895669937134,0.40939030051231384,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/35,0.714942991733551,0.5552852153778076,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/36,0.05680951848626137,0.06992977112531662,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/37,0.0455901101231575,0.1361321061849594,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/38,0.160984605550766,0.22494570910930634,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/39,0.45726242661476135,0.4388235807418823,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/40,0.13763514161109924,0.24626487493515015,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/41,0.8548515439033508,0.7459748387336731,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/42,0.00227081635966897,0.01068759337067604,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/43,0.6133379936218262,0.3861078917980194,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/44,0.923369824886322,0.7035276889801025,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/45,0.48977023363113403,0.3601662516593933,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/46,0.7625427842140198,0.7970513105392456,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/47,0.6784812808036804,0.5974684953689575,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/48,0.5843754410743713,0.5816233158111572,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/49,0.9781209826469421,0.9030351042747498,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/50,0.1573428213596344,0.14939947426319122,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/51,0.21811048686504364,0.19245024025440216,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/52,0.11516643315553665,0.1410062313079834,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/53,0.046153727918863297,0.1192929744720459,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/54,0.1887011080980301,0.16500745713710785,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/55,0.07698672264814377,0.22546958923339844,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/56,0.2587350904941559,0.21162527799606323,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/57,0.9626848101615906,0.9469532370567322,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/58,0.5029954314231873,0.3736518621444702,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/59,0.7486429214477539,0.6991921663284302,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/60,0.6422446966171265,0.49299392104148865,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/61,0.11507509648799896,0.08777124434709549,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/62,0.9342018961906433,0.8386157751083374,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/63,0.938774585723877,0.8726826906204224,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/64,0.9545015096664429,0.859722912311554,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/65,0.1752903014421463,0.18143504858016968,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/66,0.26088571548461914,0.2843954861164093,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/67,0.7621570825576782,0.6538306474685669,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/68,0.6816054582595825,0.5479720234870911,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/69,0.44845816493034363,0.5072409510612488,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/70,0.47635674476623535,0.396758109331131,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/71,0.7278642654418945,0.6414718627929688,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/72,0.34631824493408203,0.2761399745941162,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/73,0.019212128594517708,0.030033884570002556,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/74,0.19287611544132233,0.1837388128042221,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/75,0.2659471035003662,0.24012398719787598,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/76,0.584995687007904,0.5425765514373779,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/77,0.033769357949495316,0.09334272891283035,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/78,0.224631667137146,0.3568636476993561,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/79,0.9982709884643555,0.9953938722610474,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/80,0.29220491647720337,0.2503683269023895,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/81,0.312587171792984,0.3569149672985077,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/82,0.02204207330942154,0.016261054202914238,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/83,0.023316940292716026,0.04561242461204529,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/84,0.5348238348960876,0.5317856669425964,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/85,0.0642249584197998,0.15281891822814941,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/86,0.979367733001709,0.9330387711524963,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/87,0.12268523871898651,0.2033388763666153,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/88,0.43251800537109375,0.41521498560905457,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/89,0.6479120254516602,0.7073907256126404,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/90,0.6115549206733704,0.4397941529750824,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/91,0.13732634484767914,0.13181988894939423,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/92,0.5182960629463196,0.36602577567100525,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/93,0.7208545804023743,0.6702020168304443,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/94,0.21428227424621582,0.20993079245090485,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/95,0.9045450687408447,0.8160903453826904,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/96,0.10618224740028381,0.13325287401676178,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/97,0.666136622428894,0.5242915153503418,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/98,0.5792607665061951,0.4253891706466675,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/99,0.24179810285568237,0.2747171223163605,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/100,0.1484992951154709,0.14899179339408875,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/101,0.68115234375,0.6764490604400635,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/102,0.01941242255270481,0.06334087252616882,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/103,0.5817437171936035,0.4083954095840454,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/104,0.6166893243789673,0.31520745158195496,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/105,0.06747900694608688,0.1573566496372223,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/106,0.01375717855989933,0.03504877910017967,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/107,0.021027883514761925,0.05978720262646675,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/108,0.9298391342163086,0.8580708503723145,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/109,0.5462982058525085,0.5020152926445007,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/110,0.34315410256385803,0.24388371407985687,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/111,0.6468231081962585,0.5088539719581604,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/112,0.32906463742256165,0.28824496269226074,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/113,0.06630883365869522,0.0548514798283577,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/114,0.9135393500328064,0.805161714553833,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/115,0.012464534491300583,0.03560258075594902,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/116,0.6458234190940857,0.4765165448188782,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/117,0.9404187798500061,0.8534969687461853,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/118,0.06605041027069092,0.11638912558555603,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/119,0.04209080711007118,0.0550592765212059,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/120,0.9814788103103638,0.968452513217926,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/121,0.44894200563430786,0.45979249477386475,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/122,0.5165829062461853,0.5296410322189331,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/123,0.2594386339187622,0.4240908622741699,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/124,0.05682637169957161,0.053286362439394,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/125,0.9383032917976379,0.88872891664505,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/126,0.6818151473999023,0.557354748249054,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/127,0.5036464333534241,0.4585108458995819,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/128,0.3990171551704407,0.3482227027416229,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/129,0.8313252329826355,0.7682360410690308,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/130,0.1443246603012085,0.22512120008468628,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/131,0.40350401401519775,0.36398711800575256,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/132,0.33228397369384766,0.40272241830825806,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/133,0.3523433804512024,0.31541329622268677,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/134,0.3874886631965637,0.3444879949092865,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/135,0.4456731677055359,0.3772183358669281,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/136,0.6918663382530212,0.7042086124420166,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/137,0.6950370669364929,0.563322901725769,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/138,0.03747104853391647,0.06616801023483276,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/139,0.9911920428276062,0.9671403765678406,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/140,0.054459184408187866,0.16372691094875336,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/141,0.3631312847137451,0.3037247061729431,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/142,0.3787635564804077,0.24710755050182343,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/143,0.20257146656513214,0.22540490329265594,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/144,0.45265206694602966,0.5310075283050537,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/145,0.311578631401062,0.2717852294445038,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/146,0.4170563220977783,0.4064404368400574,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/147,0.42079201340675354,0.5591793060302734,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/148,0.9817557334899902,0.9566078186035156,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/149,0.24777823686599731,0.25727370381355286,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/150,0.4111815094947815,0.4528329372406006,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/151,0.7507655620574951,0.5722197890281677,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/152,0.9638611674308777,0.9308258295059204,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/153,0.9042229056358337,0.8800508975982666,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/154,0.05815960839390755,0.08289338648319244,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/155,0.5806073546409607,0.37976521253585815,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/156,0.2575259208679199,0.292384535074234,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/157,0.9901678562164307,0.973590075969696,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/158,0.03336191177368164,0.0798702985048294,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/159,0.36605536937713623,0.4408833980560303,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/160,0.22754888236522675,0.32210108637809753,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/161,0.37345749139785767,0.4349512457847595,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/162,0.36665427684783936,0.34796142578125,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/163,0.6005793809890747,0.46203067898750305,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/164,0.12423848360776901,0.10480304062366486,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/165,0.8701080083847046,0.7685487866401672,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/166,0.9282638430595398,0.8418935537338257,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/167,0.21350765228271484,0.18731164932250977,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/168,0.2998679280281067,0.26182079315185547,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/169,0.9319984912872314,0.8859336376190186,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/170,0.37135833501815796,0.32920798659324646,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/171,0.2904798686504364,0.38884443044662476,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/172,0.16511182487010956,0.22531737387180328,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/173,0.01501625869423151,0.04078156128525734,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/174,0.349892258644104,0.408821165561676,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/175,0.21748651564121246,0.18518315255641937,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/176,0.3784565329551697,0.31747812032699585,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/177,0.7333285212516785,0.7015959620475769,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/178,0.04512642323970795,0.11815392225980759,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/179,0.7756158709526062,0.6576528549194336,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/180,0.11427411437034607,0.16152720153331757,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/181,0.5117617845535278,0.4981973469257355,True,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/182,0.7856566905975342,0.6932736039161682,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/183,0.40634211897850037,0.3753039538860321,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/184,0.13954773545265198,0.25113755464553833,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/185,0.3542766869068146,0.41724318265914917,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/186,0.019478365778923035,0.04752413183450699,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/187,0.05024631693959236,0.07638805359601974,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
philosophy/188,0.17037001252174377,0.17349225282669067,False,Qwen/Qwen2.5-0.5B,0.1,1,20,42
