item_id,y_clean,y_obs,contaminated,model,pi,dose,mix
high_school_statistics/13,0.3642736077308655,0.29270869493484497,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/14,0.19903677701950073,0.016276296228170395,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/15,0.040165144950151443,0.015093889087438583,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/16,0.3934416174888611,0.14300453662872314,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/17,0.4663226902484894,0.42700836062431335,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/18,0.4280382990837097,0.32380950450897217,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/19,0.3161003887653351,0.6965328454971313,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/20,0.45912471413612366,0.5387318134307861,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/21,0.1400909721851349,0.1260513961315155,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/22,0.20636895298957825,0.8156288266181946,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/23,0.4039016664028168,0.5467730760574341,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/24,0.20836740732192993,0.8256998062133789,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/25,0.3693895936012268,0.24545373022556305,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/26,0.029914185404777527,0.014827468432486057,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/27,0.5076839327812195,0.6516686081886292,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/28,0.4968160092830658,0.10602102428674698,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/29,0.32959404587745667,0.31724032759666443,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/30,0.32638680934906006,0.26568207144737244,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/31,0.4095306396484375,0.3512539565563202,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/32,0.2523258626461029,0.70131516456604,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/33,0.4108283221721649,0.550818145275116,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/34,0.031433191150426865,0.00039516182732768357,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/35,0.26305633783340454,0.3960686922073364,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/36,0.18812678754329681,0.30057811737060547,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/37,0.5263951420783997,0.785706102848053,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/38,0.00023977606906555593,1.9939267076551914e-05,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/39,0.7936242818832397,0.8244947195053101,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/40,0.9408683180809021,0.9708766341209412,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/41,0.25608953833580017,0.1416696310043335,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/42,0.981050968170166,0.9968731999397278,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/43,0.016097811982035637,0.0005141020519658923,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/44,0.2634935975074768,0.6287002563476562,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/45,0.40297695994377136,0.15544816851615906,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/46,0.985301673412323,0.999428927898407,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/47,0.18737882375717163,0.12248428165912628,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/48,0.2903759181499481,0.5113304257392883,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/49,0.9868593215942383,0.9964566826820374,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/50,0.44389989972114563,0.6128425002098083,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/51,0.4215311110019684,0.20743156969547272,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/52,0.25829604268074036,0.541069746017456,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/53,0.07150202244520187,0.003718534717336297,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/54,0.5422570705413818,0.6092791557312012,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/55,0.3209429681301117,0.1883944720029831,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/56,0.2180270403623581,0.2845761775970459,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/57,0.1481618583202362,0.14152418076992035,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/58,0.9365572929382324,0.8819828033447266,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/59,0.6893662214279175,0.966009259223938,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/60,0.6288321018218994,0.757389485836029,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/61,0.11364714056253433,0.345657616853714,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/62,0.28997406363487244,0.8239805102348328,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/63,0.947777509689331,0.9736253619194031,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/64,0.17834927141666412,0.17258179187774658,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/65,0.9470534324645996,0.9964504241943359,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/66,0.6126697659492493,0.6754390001296997,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/67,0.5702856183052063,0.3758414089679718,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/68,0.15201131999492645,0.19282332062721252,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/69,0.2568371891975403,0.19628854095935822,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/70,0.9975244402885437,0.9986816048622131,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/71,0.7438503503799438,0.3483591675758362,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/72,0.3363721966743469,0.09009749442338943,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/73,0.9961936473846436,0.9911682605743408,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/74,0.30394411087036133,0.37348121404647827,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/75,0.6106265783309937,0.6654307842254639,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/76,0.3922092616558075,0.4009876847267151,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/77,0.2002076357603073,0.27652615308761597,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/78,0.9140464067459106,0.9760376214981079,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/79,0.9002475142478943,0.9793893694877625,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/80,0.9477798342704773,0.9917051792144775,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/81,0.1263696551322937,0.1697755753993988,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/82,0.1709829419851303,0.21178695559501648,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/83,0.9479542374610901,0.9817806482315063,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/84,0.4252988398075104,0.7866692543029785,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/85,0.7398722767829895,0.8952046036720276,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/86,0.7722447514533997,0.970557689666748,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/87,0.11018906533718109,0.06840212643146515,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/88,0.5270835757255554,0.6180152893066406,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/89,0.09374845772981644,0.09559652954339981,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/90,0.250558078289032,0.31259068846702576,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/91,0.2084043025970459,0.2601102292537689,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/92,0.02010939083993435,0.1315450370311737,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/93,0.3611556589603424,0.17957954108715057,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/94,0.6429046392440796,0.8550149202346802,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/95,0.2213500440120697,0.07866255193948746,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/96,0.695189356803894,0.9240711331367493,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/97,0.6877945065498352,0.8676349520683289,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/98,0.23239946365356445,0.8518055081367493,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/99,0.2206268161535263,0.4761054217815399,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/100,0.3467925488948822,0.26301446557044983,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/101,0.07336308062076569,0.19834600389003754,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/102,0.21690422296524048,0.2609560787677765,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/103,0.856691837310791,0.7985152006149292,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/104,0.5793498158454895,0.934114933013916,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/105,0.5001763105392456,0.2906740605831146,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/106,0.5115229487419128,0.5255337357521057,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/107,0.18790684640407562,0.2525540590286255,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/108,0.45827358961105347,0.27961763739585876,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/109,0.23784181475639343,0.07205714285373688,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/110,0.473050594329834,0.19992150366306305,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/111,0.34503692388534546,0.7958990335464478,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/112,0.21354682743549347,0.28232598304748535,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/113,0.6285584568977356,0.257592111825943,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/114,0.09800861030817032,0.4337576627731323,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/115,0.24315452575683594,0.25355395674705505,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/116,0.20443135499954224,0.1880064457654953,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/117,0.993559718132019,0.980010449886322,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/118,0.39354774355888367,0.26668715476989746,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/119,0.6425248384475708,0.624772310256958,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/120,0.486343652009964,0.6855378150939941,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/121,0.892157793045044,0.7558690309524536,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/122,0.0247018001973629,0.0028483641799539328,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/123,0.797452449798584,0.9216859936714172,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/124,0.5389938354492188,0.5663140416145325,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/125,0.26986202597618103,0.3420734405517578,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/126,0.39621442556381226,0.4123276174068451,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/127,0.15685606002807617,0.17202718555927277,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/128,0.5380454063415527,0.9824807047843933,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/129,0.31037795543670654,0.291714072227478,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/130,0.14350664615631104,0.21692748367786407,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/131,0.3666846454143524,0.4758300483226776,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/132,0.8214849829673767,0.9590062499046326,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/133,0.4516456127166748,0.6772791147232056,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/134,0.497180312871933,0.2400534451007843,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/135,0.2772618532180786,0.22487984597682953,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/136,0.39953091740608215,0.31725987792015076,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/137,0.7829167246818542,0.9268378019332886,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/138,0.8514982461929321,0.995755672454834,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/139,0.36709296703338623,0.03939110413193703,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/140,0.25548556447029114,0.1783997118473053,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/141,0.38667750358581543,0.590203046798706,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/142,0.1195162758231163,0.1385394036769867,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/143,0.37111493945121765,0.9482502937316895,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/144,0.4482569992542267,0.3357679843902588,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/145,0.6981172561645508,0.8204275965690613,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/146,0.8414117097854614,0.42563489079475403,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/147,0.9342708587646484,0.9555500745773315,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/148,0.3256845772266388,0.588569164276123,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/149,0.9970282912254333,0.9997360110282898,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/150,0.31991833448410034,0.7743651866912842,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/151,0.14415769279003143,0.3866282105445862,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/152,0.3675350546836853,0.760162353515625,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/153,0.1890593022108078,0.18013089895248413,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/154,0.2254963517189026,0.7898722887039185,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/155,0.48614856600761414,0.41334253549575806,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/156,0.23291736841201782,0.5750442743301392,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/157,0.09355127066373825,0.28813692927360535,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/158,0.30270278453826904,0.23071253299713135,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/159,0.2531049847602844,0.2990244925022125,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/160,0.9885043501853943,0.999933123588562,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/161,0.007061333395540714,0.002489841775968671,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/162,0.2807784676551819,0.2478850781917572,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/163,0.9336602687835693,0.9082291722297668,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/164,0.5141022205352783,0.758643388748169,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/165,0.8011093139648438,0.8852699995040894,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/166,0.6156765222549438,0.7616874575614929,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/167,0.13631844520568848,0.14617079496383667,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/168,0.12770943343639374,0.05382760986685753,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/169,0.47255513072013855,0.5363061428070068,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/170,0.202169731259346,0.3900960385799408,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/171,0.9905647039413452,0.9977574944496155,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/172,0.49719569087028503,0.370105117559433,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/173,0.2604767680168152,0.2291574776172638,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/174,0.8721952438354492,0.9795560836791992,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/175,0.19298593699932098,0.48260337114334106,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/176,0.2554035186767578,0.13107742369174957,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/177,0.06287389993667603,0.4875470697879791,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/178,0.07128284871578217,0.04679136350750923,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/179,0.0805831179022789,0.1979951560497284,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/180,0.3605917692184448,0.048603568226099014,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/181,0.09920819848775864,0.018404167145490646,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/182,0.3559311628341675,0.25850141048431396,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/183,0.932502806186676,0.9959456324577332,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/184,0.09702284634113312,0.13385121524333954,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/185,0.9889940619468689,0.9815003871917725,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/186,0.8007779717445374,0.7022727131843567,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/187,0.2892207205295563,0.08339667320251465,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/188,0.09318973869085312,0.09558676183223724,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/189,0.09774398058652878,0.45378392934799194,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/190,0.4012864828109741,0.5560653209686279,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/191,0.2669791281223297,0.16250348091125488,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/192,0.02241337299346924,0.022430140525102615,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/193,0.24992288649082184,0.27187439799308777,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/194,0.9950472116470337,0.9994858503341675,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/195,0.4865973889827728,0.6822171807289124,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/196,0.38714492321014404,0.26932382583618164,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/197,0.36675190925598145,0.4415615200996399,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/198,0.6195642352104187,0.6578699946403503,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/199,0.9815086722373962,0.9910835027694702,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/200,0.2822783291339874,0.6214395761489868,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/201,0.9974920749664307,0.9995249509811401,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/202,0.33336490392684937,0.42527055740356445,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/203,0.9750379323959351,0.9851004481315613,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/204,0.05793090909719467,0.16433273255825043,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/205,0.3593149185180664,0.3651285767555237,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/206,0.5467535257339478,0.9631108641624451,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/207,0.20931556820869446,0.3756308853626251,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/208,0.3081226646900177,0.20865343511104584,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/209,0.14881055057048798,0.22571878135204315,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/210,0.4711681008338928,0.6870876550674438,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/211,0.954538106918335,0.9958446621894836,True,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/212,0.11455225944519043,0.11334668844938278,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/213,0.41470250487327576,0.28753480315208435,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/214,0.9462908506393433,0.9176181554794312,False,Qwen/Qwen2.5-1.5B,0.1,4,20
high_school_statistics/215,0.939551591873169,0.9994611144065857,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/0,0.7840917110443115,0.9783775210380554,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/1,0.9625034332275391,0.9979010820388794,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/2,0.9836945533752441,0.9885058403015137,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/3,0.9898756146430969,0.9980393052101135,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/4,0.6644095778465271,0.1839827299118042,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/5,0.6761574149131775,0.9727148413658142,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/6,0.9913005232810974,0.984584391117096,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/7,0.21195882558822632,0.027935653924942017,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/8,0.9383161067962646,0.9948413968086243,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/9,0.9586455821990967,0.9952852129936218,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/10,0.9858918786048889,0.9982630610466003,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/11,0.40518489480018616,0.9423205256462097,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/12,0.24811513721942902,0.04535437747836113,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/13,0.7858262062072754,0.5066589117050171,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/14,0.3667934238910675,0.9727545380592346,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/15,0.9332367181777954,0.9878813028335571,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/16,0.07996347546577454,0.6982886791229248,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/17,0.761492133140564,0.935141384601593,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/18,0.01592748425900936,0.0015310609014704823,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/19,0.11740230768918991,0.0456492081284523,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/20,0.23889368772506714,0.24587112665176392,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/21,0.5502211451530457,0.9744925498962402,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/22,0.24417123198509216,0.5170066952705383,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/23,0.04864003136754036,0.1407478004693985,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/24,0.8547263741493225,0.934651792049408,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/25,0.9739625453948975,0.9467307329177856,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/26,0.01633070781826973,0.0006513390108011663,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/27,0.9788838624954224,0.9889169931411743,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/28,0.3351346254348755,0.34370124340057373,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/29,0.49813657999038696,0.8406340479850769,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/30,0.7032343149185181,0.719316840171814,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/31,0.996134877204895,0.9996249675750732,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/32,0.46708735823631287,0.9069352746009827,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/33,0.618804931640625,0.541734516620636,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/34,0.30188217759132385,0.31792646646499634,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/35,0.9971933960914612,0.9999428987503052,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/36,0.22075681388378143,0.1056014895439148,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/37,0.07809507846832275,0.008736340329051018,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/38,0.8883321285247803,0.6811190247535706,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/39,0.98212069272995,0.9985120892524719,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/40,0.7294085025787354,0.9652994871139526,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/41,0.9840890169143677,0.9990621209144592,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/42,0.011829338036477566,0.04817594960331917,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/43,0.7443462610244751,0.8196854591369629,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/44,0.9367507100105286,0.9600231051445007,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/45,0.8127464652061462,0.8590936660766602,True,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/46,0.29978811740875244,0.5912764668464661,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/47,0.7550727725028992,0.7868441343307495,False,Qwen/Qwen2.5-1.5B,0.1,4,20
philosophy/48,0.4293909966945648,0.00816117599606514,False,Qwen/Qwen2.5-1.5B,0.1,4,20
